id,grid_solution,steps
lgp-test-3x6-3,"{""header"": [""House"", ""Are"", ""Genre"", ""Hobby"", ""Lunch"", ""Month"", ""Name""], ""rows"": [[""1"", ""Holly"", ""science fiction"", ""photography"", ""spaghetti"", ""sept"", ""Arnold""], [""2"", ""Aniya"", ""romance"", ""cooking"", ""grilled cheese"", ""jan"", ""Eric""], [""3"", ""Janelle"", ""mystery"", ""gardening"", ""pizza"", ""april"", ""Peter""]]}",19
lgp-test-3x6-19,"{""header"": [""House"", ""Animal"", ""Child"", ""Cigar"", ""Genre"", ""Model"", ""Name""], ""rows"": [[""1"", ""bird"", ""Fred"", ""blue master"", ""mystery"", ""google pixel 6"", ""Peter""], [""2"", ""horse"", ""Meredith"", ""pall mall"", ""romance"", ""iphone 13"", ""Arnold""], [""3"", ""cat"", ""Bella"", ""prince"", ""science fiction"", ""samsung galaxy s21"", ""Eric""]]}",19
lgp-test-2x6-6,"{""header"": [""House"", ""Child"", ""Color"", ""Education"", ""Model"", ""Name"", ""Vacation""], ""rows"": [[""1"", ""Bella"", ""red"", ""high school"", ""ford f150"", ""Arnold"", ""beach""], [""2"", ""Fred"", ""yellow"", ""associate"", ""tesla model 3"", ""Eric"", ""mountain""]]}",13
lgp-test-3x6-13,"{""header"": [""House"", ""Are"", ""Genre"", ""Name"", ""Nationalitie"", ""Occupation"", ""Sport""], ""rows"": [[""1"", ""Holly"", ""classical"", ""Eric"", ""brit"", ""engineer"", ""basketball""], [""2"", ""Aniya"", ""pop"", ""Peter"", ""dane"", ""teacher"", ""tennis""], [""3"", ""Janelle"", ""rock"", ""Arnold"", ""swede"", ""doctor"", ""soccer""]]}",19
lgp-test-6x3-14,,9
lgp-test-5x3-10,"{""header"": [""House"", ""Name"", ""Occupation"", ""Vacation""], ""rows"": [[""1"", ""Peter"", ""doctor"", ""cruise""], [""2"", ""Alice"", ""artist"", ""mountain""], [""3"", ""Eric"", ""teacher"", ""city""], [""4"", ""Bob"", ""lawyer"", ""camping""], [""5"", ""Arnold"", ""engineer"", ""beach""]]}",16
lgp-test-4x3-24,"{""header"": [""House"", ""Drink"", ""Lunch"", ""Name""], ""rows"": [[""1"", ""coffee"", ""grilled cheese"", ""Peter""], [""2"", ""tea"", ""spaghetti"", ""Alice""], [""3"", ""water"", ""pizza"", ""Arnold""], [""4"", ""milk"", ""stew"", ""Eric""]]}",13
lgp-test-6x5-34,"{""header"": [""House"", ""Cigar"", ""Model"", ""Name"", ""Nationalitie""], ""rows"": [[""1"", ""yellow monster"", ""honda civic"", ""Peter"", ""dane""], [""2"", ""prince"", ""chevrolet silverado"", ""Alice"", ""swede""], [""3"", ""blends"", ""bmw 3 series"", ""Eric"", ""german""], [""4"", ""dunhill"", ""tesla model 3"", ""Bob"", ""brit""], [""5"", ""blue master"", ""ford f150"", ""Arnold"", ""chinese""], [""6"", ""pall mall"", ""toyota camry"", ""Carol"", ""norwegian""]]}",25
lgp-test-6x5-27,"{""header"": [""House"", ""Education"", ""Model"", ""Month"", ""Name"", ""Occupation""], ""rows"": [[""1"", ""associate"", ""tesla model 3"", ""feb"", ""Peter"", ""doctor""], [""2"", ""trade school"", ""toyota camry"", ""jan"", ""Arnold"", ""nurse""], [""3"", ""master"", ""chevrolet silverado"", ""sept"", ""Eric"", ""teacher""], [""4"", ""bachelor"", ""honda civic"", ""april"", ""Alice"", ""engineer""], [""5"", ""high school"", ""ford f150"", ""mar"", ""Bob"", ""artist""], [""6"", ""doctorate"", ""bmw 3 series"", ""may"", ""Carol"", ""lawyer""]]}",135
lgp-test-2x4-23,"{""header"": [""House"", ""Are"", ""Height"", ""Model"", ""Name""], ""rows"": [[""1"", ""Aniya"", ""short"", ""ford f150"", ""Arnold""], [""2"", ""Holly"", ""very short"", ""tesla model 3"", ""Eric""]]}",9
lgp-test-6x4-7,"{""header"": [""House"", ""Animal"", ""Education"", ""Name"", ""Sport""], ""rows"": [[""1"", ""horse"", ""bachelor"", ""Carol"", ""volleyball""], [""2"", ""fish"", ""associate"", ""Alice"", ""tennis""], [""3"", ""bird"", ""high school"", ""Bob"", ""soccer""], [""4"", ""cat"", ""trade school"", ""Arnold"", ""swimming""], [""5"", ""rabbit"", ""doctorate"", ""Eric"", ""baseball""], [""6"", ""dog"", ""master"", ""Peter"", ""basketball""]]}",25
lgp-test-6x6-18,"{""header"": [""House"", ""Genre"", ""Model"", ""Name"", ""Nationalitie"", ""Pet"", ""Vacation""], ""rows"": [[""1"", ""fantasy"", ""honda civic"", ""Peter"", ""brit"", ""fish"", ""mountain""], [""2"", ""mystery"", ""bmw 3 series"", ""Eric"", ""german"", ""cat"", ""cultural""], [""3"", ""science fiction"", ""toyota camry"", ""Arnold"", ""norwegian"", ""bird"", ""cruise""], [""4"", ""historical fiction"", ""tesla model 3"", ""Bob"", ""dane"", ""hamster"", ""city""], [""5"", ""romance"", ""chevrolet silverado"", ""Alice"", ""swede"", ""dog"", ""camping""], [""6"", ""biography"", ""ford f150"", ""Carol"", ""chinese"", ""rabbit"", ""beach""]]}",40
lgp-test-6x3-35,"{""header"": [""House"", ""Education"", ""Model"", ""Name""], ""rows"": [[""1"", ""bachelor"", ""xiaomi mi 11"", ""Peter""], [""2"", ""high school"", ""oneplus 9"", ""Arnold""], [""3"", ""master"", ""huawei p50"", ""Carol""], [""4"", ""trade school"", ""iphone 13"", ""Bob""], [""5"", ""doctorate"", ""google pixel 6"", ""Alice""], [""6"", ""associate"", ""samsung galaxy s21"", ""Eric""]]}",21
lgp-test-2x4-1,"{""header"": [""House"", ""Genre"", ""House"", ""Month"", ""Name""], ""rows"": [[""1"", ""pop"", ""colonial"", ""april"", ""Arnold""], [""2"", ""rock"", ""victorian"", ""sept"", ""Eric""]]}",9
lgp-test-3x4-16,"{""header"": [""House"", ""Month"", ""Name"", ""Sport"", ""Vacation""], ""rows"": [[""1"", ""april"", ""Eric"", ""basketball"", ""mountain""], [""2"", ""jan"", ""Arnold"", ""tennis"", ""city""], [""3"", ""sept"", ""Peter"", ""soccer"", ""beach""]]}",13
lgp-test-5x6-31,"{""header"": [""House"", ""Color"", ""Genre"", ""Height"", ""Month"", ""Name"", ""Smoothie""], ""rows"": [[""1"", ""green"", ""romance"", ""average"", ""jan"", ""Bob"", ""cherry""], [""2"", ""red"", ""science fiction"", ""very tall"", ""mar"", ""Arnold"", ""lime""], [""3"", ""blue"", ""biography"", ""very short"", ""april"", ""Eric"", ""watermelon""], [""4"", ""white"", ""fantasy"", ""tall"", ""feb"", ""Peter"", ""desert""], [""5"", ""yellow"", ""mystery"", ""short"", ""sept"", ""Alice"", ""dragonfruit""]]}",39
lgp-test-3x2-33,"{""header"": [""House"", ""Drink"", ""Name""], ""rows"": [[""1"", ""milk"", ""Peter""], [""2"", ""tea"", ""Eric""], [""3"", ""water"", ""Arnold""]]}",7
lgp-test-5x3-37,"{""header"": [""House"", ""Flower"", ""Month"", ""Name""], ""rows"": [[""1"", ""carnations"", ""mar"", ""Peter""], [""2"", ""tulips"", ""sept"", ""Alice""], [""3"", ""daffodils"", ""jan"", ""Arnold""], [""4"", ""roses"", ""april"", ""Bob""], [""5"", ""lilies"", ""feb"", ""Eric""]]}",16
lgp-test-2x3-6,"{""header"": [""House"", ""House"", ""Name"", ""Vacation""], ""rows"": [[""1"", ""colonial"", ""Arnold"", ""mountain""], [""2"", ""victorian"", ""Eric"", ""beach""]]}",7
lgp-test-2x3-31,"{""header"": [""House"", ""Hobby"", ""Name"", ""Sport""], ""rows"": [[""1"", ""gardening"", ""Arnold"", ""basketball""], [""2"", ""photography"", ""Eric"", ""soccer""]]}",7
lgp-test-5x5-1,,22
lgp-test-2x6-36,"{""header"": [""House"", ""Animal"", ""Drink"", ""Flower"", ""Model"", ""Name"", ""Vacation""], ""rows"": [[""1"", ""cat"", ""tea"", ""carnations"", ""samsung galaxy s21"", ""Arnold"", ""beach""], [""2"", ""horse"", ""water"", ""daffodils"", ""iphone 13"", ""Eric"", ""mountain""]]}",13
lgp-test-4x6-31,"{""header"": [""House"", ""Cigar"", ""Color"", ""Education"", ""Flower"", ""Hobby"", ""Name""], ""rows"": [[""1"", ""pall mall"", ""red"", ""associate"", ""carnations"", ""painting"", ""Peter""], [""2"", ""prince"", ""white"", ""bachelor"", ""lilies"", ""cooking"", ""Arnold""], [""3"", ""dunhill"", ""green"", ""high school"", ""roses"", ""photography"", ""Alice""], [""4"", ""blue master"", ""yellow"", ""master"", ""daffodils"", ""gardening"", ""Eric""]]}",28
lgp-test-3x6-10,"{""header"": [""House"", ""Cigar"", ""Genre"", ""Hobby"", ""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""blue master"", ""romance"", ""photography"", ""victorian"", ""Eric"", ""fish""], [""2"", ""pall mall"", ""mystery"", ""cooking"", ""ranch"", ""Arnold"", ""dog""], [""3"", ""prince"", ""science fiction"", ""gardening"", ""colonial"", ""Peter"", ""cat""]]}",19
lgp-test-6x4-2,"{""header"": [""House"", ""Child"", ""Height"", ""Model"", ""Name""], ""rows"": [[""1"", ""Timothy"", ""tall"", ""huawei p50"", ""Eric""], [""2"", ""Samantha"", ""very short"", ""samsung galaxy s21"", ""Bob""], [""3"", ""Meredith"", ""super tall"", ""oneplus 9"", ""Carol""], [""4"", ""Alice"", ""short"", ""xiaomi mi 11"", ""Arnold""], [""5"", ""Fred"", ""average"", ""google pixel 6"", ""Alice""], [""6"", ""Bella"", ""very tall"", ""iphone 13"", ""Peter""]]}",25
lgp-test-6x4-26,"{""header"": [""House"", ""House"", ""Month"", ""Name"", ""Pet""], ""rows"": [[""1"", ""mediterranean"", ""feb"", ""Bob"", ""cat""], [""2"", ""colonial"", ""may"", ""Peter"", ""rabbit""], [""3"", ""victorian"", ""mar"", ""Carol"", ""bird""], [""4"", ""craftsman"", ""jan"", ""Arnold"", ""dog""], [""5"", ""modern"", ""april"", ""Alice"", ""fish""], [""6"", ""ranch"", ""sept"", ""Eric"", ""hamster""]]}",26
lgp-test-5x2-33,"{""header"": [""House"", ""Cigar"", ""Name""], ""rows"": [[""1"", ""prince"", ""Arnold""], [""2"", ""pall mall"", ""Alice""], [""3"", ""blends"", ""Bob""], [""4"", ""dunhill"", ""Eric""], [""5"", ""blue master"", ""Peter""]]}",11
lgp-test-5x3-3,"{""header"": [""House"", ""Animal"", ""Month"", ""Name""], ""rows"": [[""1"", ""dog"", ""mar"", ""Eric""], [""2"", ""fish"", ""april"", ""Alice""], [""3"", ""horse"", ""feb"", ""Bob""], [""4"", ""cat"", ""jan"", ""Arnold""], [""5"", ""bird"", ""sept"", ""Peter""]]}",19
lgp-test-6x3-9,"{""header"": [""House"", ""Animal"", ""Color"", ""Name""], ""rows"": [[""1"", ""bird"", ""brown"", ""Bob""], [""2"", ""cat"", ""red"", ""Peter""], [""3"", ""dog"", ""black"", ""Carol""], [""4"", ""rabbit"", ""blonde"", ""Arnold""], [""5"", ""fish"", ""auburn"", ""Eric""], [""6"", ""horse"", ""gray"", ""Alice""]]}",20
lgp-test-3x4-20,"{""header"": [""House"", ""Are"", ""Cigar"", ""Name"", ""Pet""], ""rows"": [[""1"", ""Holly"", ""prince"", ""Peter"", ""fish""], [""2"", ""Aniya"", ""pall mall"", ""Arnold"", ""dog""], [""3"", ""Janelle"", ""blue master"", ""Eric"", ""cat""]]}",13
lgp-test-4x6-5,"{""header"": [""House"", ""Animal"", ""Color"", ""Name"", ""Nationalitie"", ""Occupation"", ""Sport""], ""rows"": [[""1"", ""cat"", ""red"", ""Arnold"", ""dane"", ""artist"", ""basketball""], [""2"", ""bird"", ""yellow"", ""Peter"", ""swede"", ""teacher"", ""swimming""], [""3"", ""horse"", ""white"", ""Eric"", ""norwegian"", ""doctor"", ""soccer""], [""4"", ""fish"", ""green"", ""Alice"", ""brit"", ""engineer"", ""tennis""]]}",48
lgp-test-2x4-0,"{""header"": [""House"", ""Cigar"", ""Color"", ""Lunch"", ""Name""], ""rows"": [[""1"", ""pall mall"", ""brown"", ""pizza"", ""Arnold""], [""2"", ""prince"", ""black"", ""grilled cheese"", ""Eric""]]}",9
lgp-test-3x6-27,"{""header"": [""House"", ""Child"", ""Color"", ""Education"", ""Flower"", ""Genre"", ""Name""], ""rows"": [[""1"", ""Fred"", ""brown"", ""bachelor"", ""lilies"", ""science fiction"", ""Eric""], [""2"", ""Meredith"", ""blonde"", ""high school"", ""carnations"", ""romance"", ""Peter""], [""3"", ""Bella"", ""black"", ""associate"", ""daffodils"", ""mystery"", ""Arnold""]]}",28
lgp-test-2x5-7,"{""header"": [""House"", ""Hobby"", ""Model"", ""Name"", ""Nationalitie"", ""Occupation""], ""rows"": [[""1"", ""photography"", ""iphone 13"", ""Eric"", ""dane"", ""doctor""], [""2"", ""gardening"", ""samsung galaxy s21"", ""Arnold"", ""brit"", ""engineer""]]}",11
lgp-test-4x5-29,"{""header"": [""House"", ""Are"", ""House"", ""Name"", ""Pet"", ""Sport""], ""rows"": [[""1"", ""Holly"", ""victorian"", ""Eric"", ""cat"", ""basketball""], [""2"", ""Kailyn"", ""colonial"", ""Peter"", ""dog"", ""tennis""], [""3"", ""Aniya"", ""ranch"", ""Arnold"", ""fish"", ""swimming""], [""4"", ""Janelle"", ""craftsman"", ""Alice"", ""bird"", ""soccer""]]}",22
lgp-test-4x3-30,"{""header"": [""House"", ""Animal"", ""Name"", ""Sport""], ""rows"": [[""1"", ""fish"", ""Arnold"", ""tennis""], [""2"", ""horse"", ""Alice"", ""basketball""], [""3"", ""cat"", ""Peter"", ""soccer""], [""4"", ""bird"", ""Eric"", ""swimming""]]}",13
lgp-test-5x5-27,"{""header"": [""House"", ""Color"", ""Genre"", ""Name"", ""Occupation"", ""Vacation""], ""rows"": [[""1"", ""blonde"", ""pop"", ""Arnold"", ""lawyer"", ""camping""], [""2"", ""red"", ""rock"", ""Peter"", ""engineer"", ""cruise""], [""3"", ""black"", ""jazz"", ""Eric"", ""artist"", ""mountain""], [""4"", ""gray"", ""classical"", ""Bob"", ""teacher"", ""beach""], [""5"", ""brown"", ""hip hop"", ""Alice"", ""doctor"", ""city""]]}",26
lgp-test-2x3-4,"{""header"": [""House"", ""Color"", ""Flower"", ""Name""], ""rows"": [[""1"", ""black"", ""carnations"", ""Arnold""], [""2"", ""brown"", ""daffodils"", ""Eric""]]}",7
lgp-test-6x2-26,"{""header"": [""House"", ""Name"", ""Smoothie""], ""rows"": [[""1"", ""Eric"", ""desert""], [""2"", ""Arnold"", ""blueberry""], [""3"", ""Bob"", ""dragonfruit""], [""4"", ""Carol"", ""watermelon""], [""5"", ""Alice"", ""lime""], [""6"", ""Peter"", ""cherry""]]}",13
lgp-test-3x3-30,"{""header"": [""House"", ""Child"", ""Model"", ""Name""], ""rows"": [[""1"", ""Meredith"", ""toyota camry"", ""Peter""], [""2"", ""Fred"", ""ford f150"", ""Arnold""], [""3"", ""Bella"", ""tesla model 3"", ""Eric""]]}",16
lgp-test-5x2-18,"{""header"": [""House"", ""Child"", ""Name""], ""rows"": [[""1"", ""Timothy"", ""Bob""], [""2"", ""Fred"", ""Alice""], [""3"", ""Bella"", ""Arnold""], [""4"", ""Samantha"", ""Eric""], [""5"", ""Meredith"", ""Peter""]]}",11
lgp-test-3x5-32,"{""header"": [""House"", ""Cigar"", ""Education"", ""Hobby"", ""Model"", ""Name""], ""rows"": [[""1"", ""blue master"", ""high school"", ""cooking"", ""samsung galaxy s21"", ""Peter""], [""2"", ""pall mall"", ""associate"", ""gardening"", ""iphone 13"", ""Eric""], [""3"", ""prince"", ""bachelor"", ""photography"", ""google pixel 6"", ""Arnold""]]}",16
lgp-test-6x3-27,"{""header"": [""House"", ""Model"", ""Name"", ""Occupation""], ""rows"": [[""1"", ""tesla model 3"", ""Eric"", ""doctor""], [""2"", ""ford f150"", ""Carol"", ""teacher""], [""3"", ""honda civic"", ""Bob"", ""engineer""], [""4"", ""toyota camry"", ""Peter"", ""nurse""], [""5"", ""chevrolet silverado"", ""Arnold"", ""artist""], [""6"", ""bmw 3 series"", ""Alice"", ""lawyer""]]}",36
lgp-test-3x6-7,"{""header"": [""House"", ""Are"", ""Cigar"", ""Flower"", ""Genre"", ""Height"", ""Name""], ""rows"": [[""1"", ""Aniya"", ""prince"", ""daffodils"", ""pop"", ""very short"", ""Arnold""], [""2"", ""Holly"", ""pall mall"", ""carnations"", ""classical"", ""average"", ""Peter""], [""3"", ""Janelle"", ""blue master"", ""lilies"", ""rock"", ""short"", ""Eric""]]}",19
lgp-test-2x4-19,"{""header"": [""House"", ""Are"", ""Education"", ""Name"", ""Sport""], ""rows"": [[""1"", ""Holly"", ""associate"", ""Arnold"", ""soccer""], [""2"", ""Aniya"", ""high school"", ""Eric"", ""basketball""]]}",9
lgp-test-3x6-29,"{""header"": [""House"", ""Animal"", ""Color"", ""Drink"", ""Hobby"", ""Month"", ""Name""], ""rows"": [[""1"", ""horse"", ""blonde"", ""water"", ""photography"", ""jan"", ""Peter""], [""2"", ""cat"", ""brown"", ""tea"", ""cooking"", ""sept"", ""Eric""], [""3"", ""bird"", ""black"", ""milk"", ""gardening"", ""april"", ""Arnold""]]}",19
lgp-test-2x4-14,"{""header"": [""House"", ""House"", ""Name"", ""Pet"", ""Smoothie""], ""rows"": [[""1"", ""victorian"", ""Arnold"", ""dog"", ""cherry""], [""2"", ""colonial"", ""Eric"", ""cat"", ""desert""]]}",9
lgp-test-6x6-30,"{""header"": [""House"", ""Color"", ""Drink"", ""Education"", ""Flower"", ""Name"", ""Nationalitie""], ""rows"": [[""1"", ""blue"", ""root beer"", ""trade school"", ""daffodils"", ""Eric"", ""dane""], [""2"", ""green"", ""milk"", ""associate"", ""roses"", ""Alice"", ""brit""], [""3"", ""red"", ""boba tea"", ""master"", ""iris"", ""Bob"", ""swede""], [""4"", ""white"", ""coffee"", ""bachelor"", ""tulips"", ""Arnold"", ""chinese""], [""5"", ""yellow"", ""tea"", ""doctorate"", ""lilies"", ""Peter"", ""german""], [""6"", ""purple"", ""water"", ""high school"", ""carnations"", ""Carol"", ""norwegian""]]}",42
lgp-test-3x5-24,"{""header"": [""House"", ""Animal"", ""Education"", ""Name"", ""Smoothie"", ""Vacation""], ""rows"": [[""1"", ""cat"", ""associate"", ""Peter"", ""watermelon"", ""city""], [""2"", ""bird"", ""high school"", ""Eric"", ""desert"", ""mountain""], [""3"", ""horse"", ""bachelor"", ""Arnold"", ""cherry"", ""beach""]]}",16
lgp-test-5x6-21,"{""header"": [""House"", ""Animal"", ""Flower"", ""House"", ""Name"", ""Nationalitie"", ""Smoothie""], ""rows"": [[""1"", ""bird"", ""tulips"", ""colonial"", ""Peter"", ""swede"", ""desert""], [""2"", ""horse"", ""carnations"", ""craftsman"", ""Arnold"", ""german"", ""lime""], [""3"", ""dog"", ""lilies"", ""modern"", ""Bob"", ""norwegian"", ""watermelon""], [""4"", ""fish"", ""roses"", ""victorian"", ""Eric"", ""dane"", ""dragonfruit""], [""5"", ""cat"", ""daffodils"", ""ranch"", ""Alice"", ""brit"", ""cherry""]]}",42
lgp-test-3x2-20,"{""header"": [""House"", ""Hobby"", ""Name""], ""rows"": [[""1"", ""photography"", ""Eric""], [""2"", ""cooking"", ""Peter""], [""3"", ""gardening"", ""Arnold""]]}",10
lgp-test-2x5-39,"{""header"": [""House"", ""Cigar"", ""Color"", ""Model"", ""Name"", ""Nationalitie""], ""rows"": [[""1"", ""prince"", ""black"", ""tesla model 3"", ""Arnold"", ""dane""], [""2"", ""pall mall"", ""brown"", ""ford f150"", ""Eric"", ""brit""]]}",11
lgp-test-6x6-4,"{""header"": [""House"", ""Color"", ""Flower"", ""Height"", ""House"", ""Name"", ""Vacation""], ""rows"": [[""1"", ""gray"", ""iris"", ""very short"", ""colonial"", ""Alice"", ""cultural""], [""2"", ""black"", ""tulips"", ""tall"", ""victorian"", ""Carol"", ""mountain""], [""3"", ""brown"", ""carnations"", ""super tall"", ""craftsman"", ""Bob"", ""cruise""], [""4"", ""red"", ""lilies"", ""short"", ""mediterranean"", ""Peter"", ""city""], [""5"", ""blonde"", ""daffodils"", ""average"", ""modern"", ""Arnold"", ""camping""], [""6"", ""auburn"", ""roses"", ""very tall"", ""ranch"", ""Eric"", ""beach""]]}",37
lgp-test-3x5-28,"{""header"": [""House"", ""Name"", ""Nationalitie"", ""Smoothie"", ""Sport"", ""Vacation""], ""rows"": [[""1"", ""Eric"", ""dane"", ""cherry"", ""basketball"", ""mountain""], [""2"", ""Arnold"", ""swede"", ""desert"", ""tennis"", ""city""], [""3"", ""Peter"", ""brit"", ""watermelon"", ""soccer"", ""beach""]]}",16
lgp-test-6x6-23,"{""header"": [""House"", ""Animal"", ""Drink"", ""Hobby"", ""Name"", ""Sport"", ""Vacation""], ""rows"": [[""1"", ""cat"", ""water"", ""painting"", ""Bob"", ""volleyball"", ""beach""], [""2"", ""dog"", ""boba tea"", ""woodworking"", ""Alice"", ""swimming"", ""city""], [""3"", ""fish"", ""tea"", ""photography"", ""Eric"", ""baseball"", ""cruise""], [""4"", ""rabbit"", ""milk"", ""gardening"", ""Carol"", ""tennis"", ""cultural""], [""5"", ""bird"", ""coffee"", ""cooking"", ""Peter"", ""basketball"", ""camping""], [""6"", ""horse"", ""root beer"", ""knitting"", ""Arnold"", ""soccer"", ""mountain""]]}",90
lgp-test-5x4-34,"{""header"": [""House"", ""Are"", ""Child"", ""Genre"", ""Name""], ""rows"": [[""1"", ""Holly"", ""Fred"", ""mystery"", ""Peter""], [""2"", ""Aniya"", ""Meredith"", ""science fiction"", ""Bob""], [""3"", ""Janelle"", ""Bella"", ""romance"", ""Alice""], [""4"", ""Kailyn"", ""Timothy"", ""fantasy"", ""Eric""], [""5"", ""Penny"", ""Samantha"", ""biography"", ""Arnold""]]}",27
lgp-test-2x6-3,"{""header"": [""House"", ""Are"", ""Drink"", ""Flower"", ""Name"", ""Occupation"", ""Pet""], ""rows"": [[""1"", ""Aniya"", ""tea"", ""carnations"", ""Arnold"", ""engineer"", ""dog""], [""2"", ""Holly"", ""water"", ""daffodils"", ""Eric"", ""doctor"", ""cat""]]}",13
lgp-test-6x2-25,"{""header"": [""House"", ""Lunch"", ""Name""], ""rows"": [[""1"", ""spaghetti"", ""Bob""], [""2"", ""stew"", ""Eric""], [""3"", ""soup"", ""Alice""], [""4"", ""pizza"", ""Arnold""], [""5"", ""grilled cheese"", ""Carol""], [""6"", ""stir fry"", ""Peter""]]}",13
lgp-test-5x6-17,"{""header"": [""House"", ""Animal"", ""Model"", ""Name"", ""Smoothie"", ""Sport"", ""Vacation""], ""rows"": [[""1"", ""fish"", ""huawei p50"", ""Bob"", ""watermelon"", ""basketball"", ""city""], [""2"", ""cat"", ""iphone 13"", ""Eric"", ""cherry"", ""tennis"", ""mountain""], [""3"", ""horse"", ""google pixel 6"", ""Alice"", ""lime"", ""swimming"", ""beach""], [""4"", ""dog"", ""oneplus 9"", ""Peter"", ""dragonfruit"", ""baseball"", ""camping""], [""5"", ""bird"", ""samsung galaxy s21"", ""Arnold"", ""desert"", ""soccer"", ""cruise""]]}",31
lgp-test-2x2-6,"{""header"": [""House"", ""Model"", ""Name""], ""rows"": [[""1"", ""iphone 13"", ""Eric""], [""2"", ""samsung galaxy s21"", ""Arnold""]]}",5
lgp-test-6x4-10,"{""header"": [""House"", ""Height"", ""Name"", ""Pet"", ""Sport""], ""rows"": [[""1"", ""average"", ""Peter"", ""rabbit"", ""basketball""], [""2"", ""tall"", ""Alice"", ""cat"", ""swimming""], [""3"", ""short"", ""Carol"", ""bird"", ""baseball""], [""4"", ""super tall"", ""Bob"", ""dog"", ""volleyball""], [""5"", ""very short"", ""Eric"", ""fish"", ""soccer""], [""6"", ""very tall"", ""Arnold"", ""hamster"", ""tennis""]]}",27
